numeric,numeric
2995,0
2996,1
2997,1
2998,1
2999,0
3000,0
3001,0
3002,0
3003,1
3004,0
3005,0
3006,1
3007,1
3008,0
3009,0
3010,0
3011,1
3012,0
3013,1
3014,0
3015,1
3016,0
3017,0
3018,0
3019,0
3020,0
3021,0
3022,1
3023,0
3024,1
3025,0
3026,1
3027,0
3028,1
3029,0
3030,0
3031,1
3032,0
3033,1
3034,1
3035,1
3036,0
3037,1
3038,1
3039,1
3040,1
3041,1
3042,1
3043,1
3044,0
3045,1
3046,1
3047,0
3048,1
3049,1
3050,0
3051,0
3052,0
3053,1
3054,0
3055,1
3056,0
3057,1
3058,1
3059,0
3060,1
3061,0
3062,0
3063,1
3064,0
3065,0
3066,0
3067,1
3068,1
3069,0
3070,0
3071,1
3072,0
3073,1
3074,0
3075,0
3076,0
3077,0
3078,1
3079,0
3080,0
3081,1
3082,0
3083,1
3084,1
3085,1
3086,0
3087,1
3088,1
3089,1
3090,1
3091,1
3092,0
3093,0
3094,0
3095,1
3096,0
3097,1
3098,1
3099,0
3100,0
3101,1
3102,1
3103,0
3104,1
3105,1
3106,0
3107,0
3108,1
3109,0
3110,1
3111,0
3112,1
3113,0
3114,1
3115,0
3116,1
3117,1
3118,0
3119,0
3120,0
3121,0
3122,0
3123,0
3124,0
3125,1
3126,1
3127,1
3128,0
3129,1
3130,0
3131,1
3132,0
3133,1
3134,0
3135,1
3136,0
3137,0
3138,1
3139,1
3140,1
3141,1
3142,0
3143,1
3144,0
3145,1
3146,0
3147,0
3148,1
3149,0
3150,0
3151,0
3152,1
3153,1
3154,1
3155,1
3156,1
3157,0
3158,0
3159,0
3160,0
3161,0
3162,1
3163,0
3164,1
3165,0
3166,0
3167,1
3168,1
3169,1
3170,1
3171,0
3172,0
3173,0
3174,0
3175,0
3176,0
3177,1
3178,1
3179,1
3180,1
3181,0
3182,1
3183,1
3184,0
3185,1
3186,1
3187,1
3188,1
3189,1
3190,0
3191,0
3192,1
3193,1
3194,0
3195,1
3196,0
3197,0
3198,0
3199,0
3200,1
3201,0
3202,0
3203,1
3204,0
3205,0
3206,0
3207,0
3208,0
3209,0
3210,0
3211,1
3212,0
3213,0
3214,1
3215,0
3216,0
3217,0
3218,1
3219,0
3220,1
3221,1
3222,0
3223,1
3224,0
3225,1
3226,0
3227,0
3228,0
3229,1
3230,1
3231,0
3232,1
3233,0
3234,0
3235,0
3236,1
3237,0
3238,0
3239,1
3240,0
3241,0
3242,0
3243,1
3244,0
3245,0
3246,0
3247,1
3248,0
3249,0
3250,0
3251,0
3252,1
3253,1
3254,1
3255,1
3256,0
3257,1
3258,0
3259,1
3260,0
3261,0
3262,0
3263,0
3264,0
3265,1
3266,1
3267,1
3268,0
3269,0
3270,0
3271,1
3272,0
3273,1
3274,1
3275,1
3276,1
3277,0
3278,0
3279,1
3280,1
3281,1
3282,1
3283,0
3284,1
3285,1
3286,1
3287,0
3288,0
3289,1
3290,1
3291,1
3292,1
3293,1
3294,1
3295,0
3296,1
3297,1
3298,1
3299,1
3300,0
3301,1
3302,0
3303,1
3304,0
3305,0
3306,0
3307,1
3308,1
3309,1
3310,0
3311,0
3312,0
3313,0
3314,1
3315,0
3316,0
3317,0
3318,0
3319,1
3320,0
3321,1
3322,1
3323,0
3324,1
3325,0
3326,1
3327,0
3328,0
3329,1
3330,1
3331,1
3332,1
3333,0
3334,1
3335,1
3336,0
3337,0
3338,0
3339,0
3340,0
3341,1
3342,1
3343,0
3344,1
3345,0
3346,1
3347,1
3348,1
3349,0
3350,1
3351,0
3352,0
3353,0
3354,1
3355,1
3356,0
3357,1
3358,1
3359,0
3360,1
3361,0
3362,0
3363,0
3364,0
3365,0
3366,0
3367,1
3368,0
3369,0
3370,0
3371,0
3372,0
3373,0
3374,0
3375,0
3376,1
3377,0
3378,1
3379,1
3380,1
3381,0
3382,0
3383,1
3384,1
3385,0
3386,1
3387,0
3388,0
3389,1
3390,1
3391,1
3392,0
3393,0
3394,0
3395,1
3396,1
3397,0
3398,1
3399,1
3400,1
3401,1
3402,1
3403,1
3404,1
3405,0
3406,1
3407,1
3408,0
3409,1
3410,0
3411,1
3412,1
3413,0
3414,0
3415,0
3416,1
3417,0
3418,1
3419,0
3420,0
3421,1
3422,1
3423,1
3424,1
3425,1
3426,1
3427,1
3428,0
3429,0
3430,0
3431,1
3432,1
3433,0
3434,0
3435,0
3436,0
3437,1
3438,0
3439,1
3440,0
3441,1
3442,1
3443,0
3444,0
3445,1
3446,1
3447,0
3448,1
3449,0
3450,1
3451,1
3452,1
3453,0
3454,0
3455,0
3456,1
3457,1
3458,1
3459,0
3460,1
3461,0
3462,0
3463,0
3464,1
3465,0
3466,1
3467,1
3468,1
3469,1
3470,0
3471,1
3472,0
3473,0
3474,1
3475,1
3476,1
3477,0
3478,0
3479,1
3480,0
3481,1
3482,1
3483,0
3484,0
3485,1
3486,1
3487,1
3488,1
3489,1
3490,0
3491,1
3492,0
3493,0
3494,0
3495,0
3496,1
3497,1
3498,0
3499,1
3500,1
3501,0
3502,0
3503,1
3504,1
3505,0
3506,1
3507,1
3508,0
3509,0
3510,0
3511,0
3512,0
3513,0
3514,1
3515,1
3516,0
3517,1
3518,0
3519,1
3520,0
3521,1
3522,1
3523,0
3524,1
3525,0
3526,0
3527,1
3528,0
3529,0
3530,0
3531,1
3532,1
3533,1
3534,1
3535,1
3536,1
3537,1
3538,1
3539,0
3540,0
3541,1
3542,1
3543,0
3544,1
3545,0
3546,0
3547,0
3548,0
3549,1
3550,0
3551,1
3552,0
3553,0
3554,0
3555,1
3556,0
3557,1
3558,1
3559,0
3560,1
3561,0
3562,0
3563,1
3564,1
3565,0
3566,1
3567,1
3568,0
3569,0
3570,0
3571,0
3572,0
3573,0
3574,0
3575,1
3576,1
3577,1
3578,1
3579,1
3580,0
3581,1
3582,1
3583,0
3584,0
3585,1
3586,0
3587,1
3588,0
3589,1
3590,0
3591,1
3592,1
3593,1
3594,0
3595,0
3596,1
3597,1
3598,1
3599,1
3600,1
3601,1
3602,1
3603,1
3604,0
3605,0
3606,1
3607,0
3608,0
3609,0
3610,0
3611,1
3612,1
3613,0
3614,1
3615,1
3616,0
3617,0
3618,0
3619,0
3620,0
3621,0
3622,1
3623,0
3624,0
3625,0
3626,0
3627,0
3628,1
3629,1
3630,1
3631,1
3632,1
3633,0
3634,1
3635,1
3636,1
3637,1
3638,0
3639,0
3640,1
3641,0
3642,0
3643,0
3644,1
3645,0
3646,1
3647,0
3648,1
3649,1
3650,1
3651,0
3652,1
3653,0
3654,0
3655,0
3656,1
3657,0
3658,0
3659,1
3660,0
3661,1
3662,0
3663,0
3664,0
3665,1
3666,1
3667,0
3668,1
3669,1
3670,1
3671,1
3672,0
3673,1
3674,0
3675,0
3676,0
3677,0
3678,0
3679,1
3680,0
3681,0
3682,1
3683,0
3684,0
3685,1
3686,1
3687,0
3688,1
3689,1
3690,0
3691,1
3692,1
3693,0
3694,0
3695,1
3696,1
3697,0
3698,1
3699,1
3700,0
3701,0
3702,1
3703,0
3704,1
3705,0
3706,0
3707,0
3708,1
3709,0
3710,1
3711,1
3712,0
3713,1
3714,0
3715,0
3716,1
3717,1
3718,0
3719,0
3720,1
3721,0
3722,1
3723,0
3724,1
3725,0
3726,0
3727,1
3728,0
3729,1
3730,1
3731,0
3732,1
3733,0
3734,0
3735,1
3736,1
3737,0
3738,0
3739,0
3740,1
3741,1
3742,0
3743,0
3744,1
3745,1
3746,0
3747,1
3748,1
3749,1
3750,0
3751,0
3752,1
3753,0
3754,1
3755,0
3756,1
3757,0
3758,0
3759,0
3760,1
3761,1
3762,0
3763,0
3764,1
3765,0
3766,1
3767,0
3768,0
3769,1
3770,1
3771,1
3772,1
3773,0
3774,0
3775,0
3776,0
3777,1
3778,1
3779,0
3780,0
3781,1
3782,0
3783,0
3784,1
3785,0
3786,0
3787,0
3788,0
3789,1
3790,1
3791,1
3792,1
3793,1
3794,1
3795,0
3796,1
3797,1
3798,0
3799,1
3800,0
3801,1
3802,0
3803,1
3804,1
3805,1
3806,1
3807,1
3808,1
3809,1
3810,0
3811,1
3812,1
3813,1
3814,1
3815,1
3816,0
3817,1
3818,0
3819,0
3820,1
3821,0
3822,1
3823,1
3824,1
3825,1
3826,0
3827,1
3828,1
3829,1
3830,0
3831,1
3832,0
3833,0
3834,1
3835,0
3836,0
3837,1
3838,0
3839,0
3840,1
3841,0
3842,1
3843,1
3844,1
3845,1
3846,1
3847,1
3848,1
3849,0
3850,1
3851,1
3852,0
3853,1
3854,1
3855,1
3856,1
3857,0
3858,0
3859,0
3860,0
3861,1
3862,0
3863,1
3864,1
3865,0
3866,0
3867,0
3868,1
3869,1
3870,1
3871,0
3872,0
3873,0
3874,0
3875,0
3876,0
3877,0
3878,1
3879,1
3880,1
3881,1
3882,1
3883,1
3884,0
3885,1
3886,0
3887,1
3888,0
3889,1
3890,1
3891,0
3892,0
3893,0
3894,0
3895,1
3896,0
3897,0
3898,0
3899,0
3900,1
3901,1
3902,1
3903,0
3904,0
3905,1
3906,0
3907,1
3908,0
3909,1
3910,0
3911,0
3912,0
3913,0
3914,0
3915,1
3916,0
3917,1
3918,1
3919,1
3920,0
3921,0
3922,0
3923,0
3924,1
3925,1
3926,0
3927,1
3928,1
3929,0
3930,0
3931,0
3932,1
3933,0
3934,1
3935,0
3936,1
3937,1
3938,0
3939,1
3940,0
3941,0
3942,0
3943,1
3944,1
3945,0
3946,0
3947,0
3948,1
3949,1
3950,1
3951,1
3952,1
3953,0
3954,1
3955,0
3956,0
3957,0
3958,1
3959,0
3960,0
3961,1
3962,0
3963,0
3964,1
3965,1
3966,1
3967,0
3968,1
3969,0
3970,0
3971,1
3972,0
3973,1
3974,1
3975,1
3976,0
3977,1
3978,1
3979,0
3980,0
3981,1
3982,1
3983,1
3984,1
3985,1
3986,1
3987,0
3988,1
3989,1
3990,1
3991,0
3992,0
3993,0
3994,1
3995,0
3996,1
3997,0
3998,1
3999,1
4000,1
4001,0
4002,0
4003,0
4004,1
4005,1
4006,0
4007,0
4008,1
4009,1
4010,0
4011,0
4012,1
4013,0
4014,1
4015,0
4016,0
4017,0
4018,0
4019,0
4020,0
4021,0
4022,0
4023,0
4024,1
4025,0
4026,0
4027,1
4028,0
4029,1
4030,0
4031,1
4032,0
4033,1
4034,1
4035,0
4036,1
4037,0
4038,1
4039,1
4040,0
4041,0
4042,0
4043,0
4044,1
4045,0
4046,0
4047,1
4048,1
4049,0
4050,0
4051,1
4052,0
4053,1
4054,1
4055,0
4056,0
4057,1
4058,1
4059,0
4060,1
4061,1
4062,0
4063,1
4064,0
4065,0
4066,0
4067,0
4068,0
4069,1
4070,1
4071,1
4072,0
4073,1
4074,0
4075,0
4076,0
4077,0
4078,0
4079,0
4080,0
4081,1
4082,1
4083,0
4084,0
4085,0
4086,0
4087,0
4088,0
4089,0
4090,0
4091,0
4092,1
4093,1
4094,1
4095,0
4096,1
4097,1
4098,0
4099,0
4100,0
4101,1
4102,1
4103,0
4104,1
4105,1
4106,0
4107,1
4108,1
4109,0
4110,0
4111,0
4112,1
4113,1
4114,0
4115,0
4116,1
4117,1
4118,0
4119,0
4120,1
4121,1
4122,1
4123,1
4124,0
4125,1
4126,0
4127,0
4128,0
4129,0
4130,1
4131,1
4132,1
4133,1
4134,1
4135,0
4136,0
4137,0
4138,1
4139,1
4140,0
4141,1
4142,0
4143,0
4144,0
4145,1
4146,0
4147,0
4148,0
4149,0
4150,0
4151,0
4152,1
4153,0
4154,1
4155,1
4156,1
4157,1
4158,0
4159,0
4160,0
4161,0
4162,1
4163,1
4164,1
4165,1
4166,1
4167,0
4168,1
4169,0
4170,0
4171,0
4172,1
4173,0
4174,0
4175,1
4176,1
4177,1
4178,0
4179,1
4180,1
4181,0
4182,0
4183,0
4184,0
4185,1
4186,1
4187,0
4188,1
4189,1
4190,1
4191,1
4192,1
4193,0
4194,0
4195,0
4196,1
4197,0
4198,0
4199,1
4200,1
4201,1
4202,0
4203,1
4204,1
4205,1
4206,0
4207,0
4208,0
4209,0
4210,1
4211,0
4212,1
4213,0
4214,0
4215,1
4216,1
4217,0
4218,1
4219,0
4220,0
4221,1
4222,1
4223,0
4224,1
4225,1
4226,0
4227,0
4228,0
4229,0
4230,0
4231,0
4232,0
4233,1
4234,1
4235,1
4236,1
4237,1
4238,0
4239,1
4240,0
4241,0
4242,0
4243,0
4244,0
4245,1
4246,1
4247,0
4248,0
4249,1
4250,0
4251,1
4252,1
4253,0
4254,0
4255,0
4256,0
4257,0
4258,1
4259,0
4260,1
4261,1
4262,1
4263,1
4264,1
4265,1
4266,0
4267,1
4268,1
4269,1
4270,0
4271,1
4272,0
4273,1
4274,1
4275,0
4276,0
4277,1
4278,0
4279,1
4280,1
4281,1
4282,1
4283,1
4284,1
4285,0
4286,1
4287,1
4288,0
4289,0
4290,1
4291,1
4292,0
4293,1
4294,0
4295,1
4296,1
4297,1
4298,0
4299,0
4300,1
4301,1
4302,0
4303,0
4304,0
4305,0
4306,0
4307,1
4308,1
4309,1
4310,1
4311,1
4312,1
4313,0
4314,0
4315,0
4316,0
4317,1
4318,1
4319,1
4320,0
4321,0
4322,0
4323,0
4324,1
4325,1
4326,1
4327,0
4328,0
4329,1
4330,1
4331,0
4332,1
4333,0
4334,0
4335,0
4336,1
4337,1
4338,0
4339,1
4340,0
4341,1
4342,0
4343,1
4344,1
4345,0
4346,1
4347,0
4348,0
4349,0
4350,1
4351,1
4352,0
4353,0
4354,0
4355,1
4356,0
4357,0
4358,0
4359,1
4360,0
4361,1
4362,0
4363,1
4364,1
4365,1
4366,1
4367,1
4368,1
4369,0
4370,0
4371,1
4372,0
4373,0
4374,1
4375,1
4376,1
4377,1
4378,1
4379,0
4380,0
4381,1
4382,0
4383,0
4384,0
4385,1
4386,1
4387,1
4388,0
4389,0
4390,0
4391,0
4392,1
4393,1
4394,0
4395,1
4396,1
4397,0
4398,0
4399,0
4400,0
4401,1
4402,1
4403,1
4404,1
4405,1
4406,1
4407,0
4408,1
4409,0
4410,0
4411,0
4412,1
4413,1
4414,0
4415,0
4416,1
4417,1
4418,1
4419,1
4420,1
4421,0
4422,0
4423,0
4424,0
4425,1
4426,0
4427,1
4428,0
4429,0
4430,1
4431,1
4432,0
4433,0
4434,1
4435,1
4436,1
4437,0
4438,0
4439,0
4440,0
4441,0
4442,1
4443,0
4444,0
4445,0
4446,0
4447,1
4448,0
4449,1
4450,1
4451,1
4452,1
4453,1
4454,0
4455,1
4456,0
4457,1
4458,0
4459,1
4460,1
4461,0
4462,0
4463,0
4464,1
4465,0
4466,1
4467,0
4468,1
4469,1
4470,0
4471,0
4472,0
4473,1
4474,1
4475,1
4476,0
4477,1
4478,0
4479,1
4480,1
4481,1
4482,1
4483,0
4484,1
4485,1
4486,0
4487,0
4488,1
4489,1
4490,1
4491,0
4492,0
4493,0
4494,0
4495,1
4496,1
4497,0
4498,1
4499,0
4500,0
4501,0
4502,1
4503,1
4504,1
4505,1
4506,1
4507,0
4508,0
4509,1
4510,0
4511,1
4512,1
4513,0
4514,1
4515,1
4516,1
4517,0
4518,0
4519,1
4520,0
4521,0
4522,0
4523,0
4524,0
4525,0
4526,1
4527,0
4528,0
4529,1
4530,0
4531,1
4532,0
4533,0
4534,1
4535,1
4536,1
4537,0
4538,1
4539,1
4540,0
4541,1
4542,0
4543,0
4544,1
4545,0
4546,1
4547,0
4548,1
4549,1
4550,0
4551,1
4552,0
4553,1
4554,0
4555,1
4556,0
4557,0
4558,0
4559,1
4560,0
4561,0
4562,1
4563,0
4564,1
4565,0
4566,1
4567,1
4568,0
4569,0
4570,1
4571,0
4572,0
4573,0
4574,1
4575,0
4576,1
4577,1
4578,0
4579,0
4580,0
4581,0
4582,1
4583,1
4584,0
4585,1
4586,0
4587,0
4588,0
4589,0
4590,0
4591,0
4592,0
4593,0
4594,1
4595,0
4596,0
4597,1
4598,0
4599,1
4600,0
4601,0
4602,1
4603,1
4604,1
4605,1
4606,0
4607,1
4608,1
4609,0
4610,0
4611,0
4612,1
4613,0
4614,1
4615,0
4616,1
4617,1
4618,1
4619,1
4620,0
4621,0
4622,0
4623,0
4624,1
4625,1
4626,1
4627,1
4628,0
4629,1
4630,0
4631,1
4632,0
4633,0
4634,1
4635,1
4636,0
4637,0
4638,1
4639,1
4640,0
4641,0
4642,1
4643,0
4644,0
4645,0
4646,1
4647,1
4648,0
4649,1
4650,0
4651,1
4652,1
4653,0
4654,1
4655,0
4656,1
4657,0
4658,0
4659,0
4660,0
4661,1
4662,1
4663,0
4664,0
4665,1
4666,0
4667,0
4668,1
4669,0
4670,1
4671,1
4672,1
4673,0
4674,0
4675,1
4676,0
4677,0
4678,1
4679,0
4680,0
4681,1
4682,1
4683,1
4684,1
4685,1
4686,0
4687,0
4688,0
4689,1
4690,1
4691,0
4692,1
4693,0
4694,0
4695,1
4696,1
4697,0
4698,0
4699,0
4700,1
4701,0
4702,1
4703,1
4704,1
4705,0
4706,0
4707,1
4708,1
4709,1
4710,0
4711,1
4712,1
4713,1
4714,1
4715,0
4716,1
4717,1
4718,0
4719,1
4720,0
4721,0
4722,1
4723,1
4724,1
4725,0
4726,0
4727,1
4728,0
4729,1
4730,0
4731,1
4732,0
4733,1
4734,0
4735,0
4736,0
4737,1
4738,1
4739,0
4740,0
4741,0
4742,0
4743,0
4744,0
4745,0
4746,0
4747,1
4748,1
4749,1
4750,1
4751,0
4752,0
4753,0
4754,1
4755,1
4756,1
4757,0
4758,1
4759,1
4760,1
4761,0
4762,0
4763,0
4764,1
4765,0
4766,1
4767,0
4768,1
4769,0
4770,0
4771,0
4772,0
4773,0
4774,1
4775,0
4776,1
4777,0
4778,0
4779,1
4780,0
4781,0
4782,0
4783,1
4784,1
4785,0
4786,1
4787,1
4788,1
4789,1
4790,1
4791,0
4792,0
4793,1
4794,0
4795,0
4796,1
4797,0
4798,0
4799,1
4800,0
4801,0
4802,0
4803,1
4804,0
4805,0
4806,1
4807,0
4808,1
4809,1
4810,1
4811,0
4812,0
4813,1
4814,1
4815,1
4816,0
4817,1
4818,1
4819,0
4820,0
4821,0
4822,0
4823,1
4824,0
4825,1
4826,1
4827,1
4828,0
4829,0
4830,0
4831,0
4832,1
4833,1
4834,1
4835,0
4836,1
4837,0
4838,1
4839,1
4840,0
4841,1
4842,1
4843,1
4844,0
4845,1
4846,0
4847,1
4848,1
4849,1
4850,0
4851,1
4852,0
4853,1
4854,0
4855,1
4856,0
4857,1
4858,0
4859,1
4860,0
4861,1
4862,0
4863,0
4864,0
4865,0
4866,1
4867,0
4868,0
4869,0
4870,0
4871,1
4872,0
4873,0
4874,1
4875,0
4876,0
4877,1
4878,1
4879,0
4880,0
4881,0
4882,0
4883,0
4884,1
4885,1
4886,0
4887,1
4888,0
4889,1
4890,0
4891,1
4892,0
4893,0
4894,1
4895,0
4896,1
4897,1
4898,1
4899,0
4900,1
4901,0
4902,1
4903,1
4904,1
4905,1
4906,0
4907,1
4908,0
4909,0
4910,1
4911,1
4912,1
4913,1
4914,0
4915,1
4916,0
4917,0
4918,0
4919,1
4920,1
4921,1
4922,1
4923,0
4924,1
4925,0
4926,0
4927,0
4928,0
4929,1
4930,1
4931,0
4932,0
4933,1
4934,0
4935,0
4936,1
4937,1
4938,0
4939,1
4940,1
4941,0
4942,1
4943,0
4944,1
4945,0
4946,0
4947,0
4948,0
4949,0
4950,0
4951,1
4952,0
4953,0
4954,1
4955,0
4956,0
4957,1
4958,0
4959,1
4960,1
4961,0
4962,0
4963,1
4964,0
4965,1
4966,0
4967,0
4968,0
4969,0
4970,0
4971,1
4972,1
4973,0
4974,1
4975,1
4976,1
4977,0
4978,1
4979,0
4980,1
4981,0
4982,1
4983,0
4984,0
4985,1
4986,1
4987,1
4988,0
4989,1
4990,1
4991,1
4992,0
4993,1
4994,1
4995,1
4996,0
4997,0
4998,1
4999,0
